<<<<<<< HEAD
,index,detail_id,order_id,dishes_id,dishes_name,itemis_add,counts,amounts,place_order_time,add_inprice,picture_file,emp_id,order_day,sales,weekday
5075,2296,5256,632,609974,南瓜枸杞小饼干,0,1.0,19.0,2016-08-17 20:32:00,0,caipu/502004.jpg,1440,17,19.0,二
5076,2297,5257,632,609990,特醇嘉士伯啤酒罐装,0,3.0,6.0,2016-08-17 20:33:00,0,caipu/403005.jpg,1440,17,18.0,二
5077,2298,5443,653,609967,香酥两吃大虾,0,1.0,89.0,2016-08-17 21:28:00,0,caipu/101002.jpg,1171,17,89.0,二
5078,2299,5444,653,609944,水煮鱼,0,1.0,65.0,2016-08-17 21:28:00,0,caipu/103005.jpg,1171,17,65.0,二
5079,2300,5445,653,609952,美妙绝伦之白莲花,0,1.0,29.0,2016-08-17 21:29:00,0,caipu/303003.jpg,1171,17,29.0,二
5080,2301,5446,653,609960,白胡椒胡萝卜羊肉汤,0,1.0,35.0,2016-08-17 21:31:00,0,caipu/202006.jpg,1171,17,35.0,二
5081,2302,5451,653,609949,意文柠檬汁 ,0,1.0,13.0,2016-08-17 21:32:00,0,caipu/404005.jpg,1171,17,13.0,二
5082,2303,5449,653,609993,百里香奶油烤红酒牛肉,0,1.0,178.0,2016-08-17 21:32:00,0,caipu/111.jpg,1171,17,178.0,二
5083,2304,5459,653,609973,紫薯面包卷,0,1.0,20.0,2016-08-17 21:33:00,0,caipu/502003.jpg,1171,17,20.0,二
5084,2305,5464,653,609997,打卤面,0,1.0,26.0,2016-08-17 21:36:00,0,caipu/603001.jpg,1171,17,26.0,二
5085,2306,5462,653,609994,"独家薄荷鲜虾牛肉卷


",0,1.0,45.0,2016-08-17 21:36:00,0,caipu/201004.jpg,1171,17,45.0,二
5086,2307,5466,653,609998,清爽拌凉面,0,1.0,15.0,2016-08-17 21:39:00,0,caipu/603002.jpg,1171,17,15.0,二
5087,2308,5467,653,610008,五色糯米饭(七色),0,1.0,35.0,2016-08-17 21:40:00,0,caipu/601002.jpg,1171,17,35.0,二
5088,2309,5469,653,610023,啤酒鸭,0,1.0,48.0,2016-08-17 21:41:00,0,caipu/204006.jpg,1171,17,48.0,二
5089,2310,6596,760,609968,油焖麻辣虾,0,1.0,65.0,2016-08-17 21:55:00,0,caipu/101003.jpg,1306,17,65.0,二
5090,2311,6597,760,609964,避风塘炒蟹,0,1.0,48.0,2016-08-17 21:56:00,0,caipu/102004.jpg,1306,17,48.0,二
5091,2312,6598,760,609940,清蒸蝶鱼,0,1.0,56.0,2016-08-17 21:57:00,0,caipu/103001.jpg,1306,17,56.0,二
5092,2313,6599,760,610023,啤酒鸭,0,1.0,48.0,2016-08-17 21:58:00,0,caipu/204006.jpg,1306,17,48.0,二
5093,2314,6600,760,609983,干锅田鸡,0,1.0,88.0,2016-08-17 22:02:00,0,caipu/205003.jpg,1306,17,88.0,二
5094,2315,6601,760,609981,桂圆枸杞鸽子汤,0,1.0,48.0,2016-08-17 22:03:00,0,caipu/205001.jpg,1306,17,48.0,二
5095,2316,6602,760,610030,番茄有机花菜,0,1.0,32.0,2016-08-17 22:08:00,0,caipu/304004.jpg,1306,17,32.0,二
5096,2317,6604,760,609951,炝炒大白菜,0,1.0,29.0,2016-08-17 22:09:00,0,caipu/303002.jpg,1306,17,29.0,二
5097,2318,6603,760,610031,糖醋蕃茄溜青花,0,1.0,33.0,2016-08-17 22:09:00,0,caipu/304005.jpg,1306,17,33.0,二
5098,2319,6605,760,610008,五色糯米饭(七色),0,1.0,35.0,2016-08-17 22:12:00,0,caipu/601002.jpg,1306,17,35.0,二
5099,2320,969,182,610037,辣炒海带丝,0,1.0,19.0,2016-08-18 11:30:00,0,caipu/105001.jpg,994,18,19.0,三
5100,2321,972,182,609978,爆炒鳝碌,0,1.0,55.0,2016-08-18 11:30:00,0,caipu/106003.jpg,994,18,55.0,三
5101,2322,986,182,609960,白胡椒胡萝卜羊肉汤,0,1.0,35.0,2016-08-18 11:31:00,0,caipu/202006.jpg,994,18,35.0,三
5102,2323,993,182,610021,爆炒鸡翅,0,1.0,56.0,2016-08-18 11:32:00,0,caipu/204004.jpg,994,18,56.0,三
5103,2324,1020,182,609938,小米南瓜粥,0,1.0,13.0,2016-08-18 11:33:00,0,caipu/602004.jpg,994,18,13.0,三
5104,2325,1015,182,610011,白饭/大碗,0,1.0,10.0,2016-08-18 11:33:00,0,caipu/601005.jpg,994,18,10.0,三
5105,2326,1032,182,610014,金玉良缘,0,1.0,30.0,2016-08-18 11:34:00,0,caipu/302003.jpg,994,18,30.0,三
5106,2327,1034,182,610017,酸辣藕丁,0,1.0,33.0,2016-08-18 11:36:00,0,caipu/302006.jpg,994,18,33.0,三
5107,2328,3024,426,609968,油焖麻辣虾,0,1.0,65.0,2016-08-18 13:00:00,0,caipu/101003.jpg,1067,18,65.0,三
5108,2329,3022,426,609967,香酥两吃大虾,0,1.0,89.0,2016-08-18 13:00:00,0,caipu/101002.jpg,1067,18,89.0,三
5109,2330,3027,426,609942,辣炒鱿鱼,0,1.0,58.0,2016-08-18 13:01:00,0,caipu/103003.jpg,1067,18,58.0,三
5110,2331,3026,426,609943,剁椒鱼头,0,1.0,55.0,2016-08-18 13:01:00,0,caipu/103004.jpg,1067,18,55.0,三
5111,2332,3033,426,610018,"照烧鸡腿


",0,1.0,16.0,2016-08-18 13:02:00,0,caipu/204001.jpg,1067,18,16.0,三
5112,2333,3032,426,609934,芹菜炒腰花,0,1.0,18.0,2016-08-18 13:02:00,0,caipu/203005.jpg,1067,18,18.0,三
5113,2334,3030,426,610019,白斩鸡,0,1.0,88.0,2016-08-18 13:02:00,0,caipu/204002.jpg,1067,18,88.0,三
5114,2335,3035,426,609982,"五香酱驴肉


",0,1.0,52.0,2016-08-18 13:04:00,0,caipu/205002.jpg,1067,18,52.0,三
5115,2336,3036,426,610072,53度茅台,0,1.0,128.0,2016-08-18 13:07:00,0,caipu/401005.jpg,1067,18,128.0,三
5116,2337,3037,426,610002,老式面包,0,1.0,19.0,2016-08-18 13:09:00,0,caipu/503001.jpg,1067,18,19.0,三
5117,2338,3038,426,610011,白饭/大碗,0,2.0,10.0,2016-08-18 13:10:00,0,caipu/601005.jpg,1067,18,20.0,三
5118,2339,3039,426,609944,水煮鱼,0,1.0,65.0,2016-08-18 13:13:00,0,caipu/103005.jpg,1067,18,65.0,三
5119,2340,3040,426,610047,西瓜胡萝卜沙拉,0,1.0,26.0,2016-08-18 13:13:00,0,caipu/301001.jpg,1067,18,26.0,三
5120,2341,3043,426,609953,凉拌菠菜,0,1.0,27.0,2016-08-18 13:14:00,0,caipu/303004.jpg,1067,18,27.0,三
5121,2342,3045,426,610012,香菇鹌鹑蛋,0,1.0,39.0,2016-08-18 13:15:00,0,caipu/302001.jpg,1067,18,39.0,三
5122,2343,3044,426,610043,肉丁茄子,0,1.0,39.0,2016-08-18 13:15:00,0,caipu/305002.jpg,1067,18,39.0,三
5123,2344,3050,426,609945,农夫山泉NFC果汁100%橙汁,0,2.0,6.0,2016-08-18 13:16:00,0,caipu/404001.jpg,1067,18,12.0,三
5124,2345,3048,426,609960,白胡椒胡萝卜羊肉汤,0,1.0,35.0,2016-08-18 13:16:00,0,caipu/202006.jpg,1067,18,35.0,三
5125,2346,3047,426,609952,美妙绝伦之白莲花,0,1.0,29.0,2016-08-18 13:16:00,0,caipu/303003.jpg,1067,18,29.0,三
5126,2347,3054,426,610064,花蛤蒸蛋,0,1.0,37.0,2016-08-18 13:16:00,0,caipu/104003.jpg,1067,18,37.0,三
5127,2348,3056,426,609994,"独家薄荷鲜虾牛肉卷


",0,1.0,45.0,2016-08-18 13:17:00,0,caipu/201004.jpg,1067,18,45.0,三
5128,2349,3061,426,609958,"香辣爆羊肝


",0,1.0,28.0,2016-08-18 13:17:00,0,caipu/202004.jpg,1067,18,28.0,三
5129,2350,3071,426,609937,冰糖红豆薏米粥,0,1.0,15.0,2016-08-18 13:18:00,0,caipu/602003.jpg,1067,18,15.0,三
5130,2351,3073,426,609933,自制猪肉脯,0,1.0,48.0,2016-08-18 13:19:00,0,caipu/203004.jpg,1067,18,48.0,三
5131,2352,1625,258,609967,香酥两吃大虾,0,1.0,89.0,2016-08-18 13:20:00,0,caipu/101002.jpg,1282,18,89.0,三
5132,2353,1632,258,610031,糖醋蕃茄溜青花,0,1.0,33.0,2016-08-18 13:21:00,0,caipu/304005.jpg,1282,18,33.0,三
5133,2354,1630,258,610018,"照烧鸡腿
",0,2.0,16.0,2016-08-18 13:21:00,0,caipu/204001.jpg,1282,18,32.0,三
5134,2355,1628,258,609995,"党参黄芪炖牛尾
",0,1.0,35.0,2016-08-18 13:21:00,0,caipu/201005.jpg,1282,18,35.0,三
5135,2356,1629,258,609931,焖猪手,0,1.0,58.0,2016-08-18 13:21:00,0,caipu/203002.jpg,1282,18,58.0,三
5136,2357,1627,258,609969,香辣腐乳炒虾,0,1.0,56.0,2016-08-18 13:21:00,0,caipu/101004.jpg,1282,18,56.0,三
5137,2358,1636,258,609935,山药养生粥,0,1.0,19.0,2016-08-18 13:23:00,0,caipu/602001.jpg,1282,18,19.0,三
5138,2359,1633,258,610030,番茄有机花菜,0,1.0,32.0,2016-08-18 13:23:00,0,caipu/304004.jpg,1282,18,32.0,三
5139,2360,1635,258,610044,木须豌豆,0,1.0,32.0,2016-08-18 13:23:00,0,caipu/305003.jpg,1282,18,32.0,三
5140,2361,1637,258,609936,皮蛋瘦肉粥,0,1.0,16.0,2016-08-18 13:24:00,0,caipu/602002.jpg,1282,18,16.0,三
5141,2362,1640,258,610009,黑米恋上葡萄,0,1.0,33.0,2016-08-18 13:24:00,0,caipu/601003.jpg,1282,18,33.0,三
5142,2363,1639,258,610007,桂圆肉红豆八宝饭,0,1.0,39.0,2016-08-18 13:24:00,0,caipu/601001.jpg,1282,18,39.0,三
5143,2364,5885,685,609970,麻辣小龙虾,0,1.0,99.0,2016-08-18 17:18:00,0,caipu/101006.jpg,1117,18,99.0,三
5144,2365,5886,685,610063,蒜香辣花甲,0,1.0,45.0,2016-08-18 17:22:00,0,caipu/104002.jpg,1117,18,45.0,三
5145,2366,5887,685,610062,蒜蓉生蚝,0,1.0,49.0,2016-08-18 17:24:00,0,caipu/104001.jpg,1117,18,49.0,三
5146,2367,5354,645,609964,避风塘炒蟹,0,1.0,48.0,2016-08-18 17:25:00,0,caipu/102004.jpg,1479,18,48.0,三
5147,2368,5888,685,609978,爆炒鳝碌,0,1.0,55.0,2016-08-18 17:25:00,0,caipu/106003.jpg,1117,18,55.0,三
5148,2369,3919,506,609962,倒立蒸梭子蟹,0,1.0,169.0,2016-08-18 17:26:00,0,caipu/102002.jpg,1134,18,169.0,三
5149,2370,5355,645,609962,倒立蒸梭子蟹,0,1.0,169.0,2016-08-18 17:27:00,0,caipu/102002.jpg,1479,18,169.0,三
5150,2371,5889,685,609991,"香烤牛排


",0,1.0,55.0,2016-08-18 17:27:00,0,caipu/201001.jpg,1117,18,55.0,三
5151,2372,5890,685,609960,白胡椒胡萝卜羊肉汤,0,1.0,35.0,2016-08-18 17:27:00,0,caipu/202006.jpg,1117,18,35.0,三
5152,2373,5356,645,609966,芝士烩波士顿龙虾,0,1.0,175.0,2016-08-18 17:29:00,0,caipu/101001.jpg,1479,18,175.0,三
5153,2374,3920,506,609933,自制猪肉脯,0,1.0,48.0,2016-08-18 17:30:00,0,caipu/203004.jpg,1134,18,48.0,三
5154,2375,5892,685,610044,木须豌豆,0,1.0,32.0,2016-08-18 17:30:00,0,caipu/305003.jpg,1117,18,32.0,三
5155,2376,3921,506,609931,焖猪手,0,1.0,58.0,2016-08-18 17:30:00,0,caipu/203002.jpg,1134,18,58.0,三
5156,2377,5891,685,610022,杭椒鸡珍,0,1.0,58.0,2016-08-18 17:30:00,0,caipu/204005.jpg,1117,18,58.0,三
5157,2378,3922,506,609934,芹菜炒腰花,0,1.0,18.0,2016-08-18 17:31:00,0,caipu/203005.jpg,1134,18,18.0,三
5158,2379,5357,645,610003,蒜香包,0,7.0,13.0,2016-08-18 17:31:00,0,caipu/503002.jpg,1479,18,91.0,三
5159,2380,5894,685,610012,香菇鹌鹑蛋,0,1.0,39.0,2016-08-18 17:31:00,0,caipu/302001.jpg,1117,18,39.0,三
5160,2381,5893,685,610042,五彩豆,0,1.0,29.0,2016-08-18 17:31:00,0,caipu/305001.jpg,1117,18,29.0,三
5161,2382,5895,685,609953,凉拌菠菜,0,1.0,27.0,2016-08-18 17:32:00,0,caipu/303004.jpg,1117,18,27.0,三
5162,2383,3923,506,609937,冰糖红豆薏米粥,0,1.0,15.0,2016-08-18 17:32:00,0,caipu/602003.jpg,1134,18,15.0,三
5163,2384,5359,645,609932,爆炒猪肝,0,1.0,68.0,2016-08-18 17:33:00,0,caipu/203003.jpg,1479,18,68.0,三
5164,2385,5358,645,610046,青炒扁豆,0,1.0,28.0,2016-08-18 17:33:00,0,caipu/305005.jpg,1479,18,28.0,三
5165,2386,5897,685,610011,白饭/大碗,0,2.0,10.0,2016-08-18 17:33:00,0,caipu/601005.jpg,1117,18,20.0,三
5166,2387,5896,685,610031,糖醋蕃茄溜青花,0,1.0,33.0,2016-08-18 17:33:00,0,caipu/304005.jpg,1117,18,33.0,三
5167,2388,5898,685,610055,葡萄奶酥(超酥香的饼干),0,1.0,9.0,2016-08-18 17:34:00,0,caipu/501004.jpg,1117,18,9.0,三
5168,2389,5360,645,609942,辣炒鱿鱼,0,1.0,58.0,2016-08-18 17:34:00,0,caipu/103003.jpg,1479,18,58.0,三
5169,2390,5899,685,610033,"张裕葡萄酒张裕赤霞珠干红


",0,1.0,32.0,2016-08-18 17:35:00,0,caipu/402002.jpg,1117,18,32.0,三
5170,2391,3924,506,609946,谷稻小庄 ,0,1.0,38.0,2016-08-18 17:36:00,0,caipu/404002.jpg,1134,18,38.0,三
5171,2392,5361,645,609952,美妙绝伦之白莲花,0,1.0,29.0,2016-08-18 17:37:00,0,caipu/303003.jpg,1479,18,29.0,三
5172,2393,5362,645,609954,凉拌蒜蓉西兰花,0,1.0,29.0,2016-08-18 17:38:00,0,caipu/304001.jpg,1479,18,29.0,三
5173,2394,3926,506,610000,酸辣汤面,0,1.0,16.0,2016-08-18 17:39:00,0,caipu/603004.jpg,1134,18,16.0,三
5174,2395,3927,506,610008,五色糯米饭(七色),0,1.0,35.0,2016-08-18 17:40:00,0,caipu/601002.jpg,1134,18,35.0,三
5175,2396,3219,442,610050,番茄甘蓝,0,1.0,33.0,2016-08-18 18:05:00,0,caipu/301004.jpg,1563,18,33.0,三
5176,2397,3216,442,609941,清蒸海鱼,0,1.0,78.0,2016-08-18 18:05:00,0,caipu/103002.jpg,1563,18,78.0,三
5177,2398,3217,442,609946,谷稻小庄 ,0,1.0,38.0,2016-08-18 18:05:00,0,caipu/404002.jpg,1563,18,38.0,三
5178,2399,3218,442,609942,辣炒鱿鱼,0,1.0,58.0,2016-08-18 18:05:00,0,caipu/103003.jpg,1563,18,58.0,三
5179,2400,3215,442,609935,山药养生粥,0,1.0,19.0,2016-08-18 18:05:00,0,caipu/602001.jpg,1563,18,19.0,三
5180,2401,3214,442,609970,麻辣小龙虾,0,1.0,99.0,2016-08-18 18:05:00,0,caipu/101006.jpg,1563,18,99.0,三
5181,2402,3221,442,610017,酸辣藕丁,0,1.0,33.0,2016-08-18 18:06:00,0,caipu/302006.jpg,1563,18,33.0,三
5182,2403,3223,442,609961,姜葱炒花蟹,0,1.0,45.0,2016-08-18 18:06:00,0,caipu/102001.jpg,1563,18,45.0,三
5183,2404,3222,442,609953,凉拌菠菜,0,1.0,27.0,2016-08-18 18:06:00,0,caipu/303004.jpg,1563,18,27.0,三
5184,2405,3224,442,610006,咖啡奶香面包,0,1.0,16.0,2016-08-18 18:06:00,0,caipu/503005.jpg,1563,18,16.0,三
5185,2406,3227,442,610033,"张裕葡萄酒张裕赤霞珠干红


",0,1.0,32.0,2016-08-18 18:07:00,0,caipu/402002.jpg,1563,18,32.0,三
5186,2407,3228,442,610057,宝宝版牛肉肠粉,0,1.0,15.0,2016-08-18 18:07:00,0,caipu/604001.jpg,1563,18,15.0,三
5187,2408,3225,442,610009,黑米恋上葡萄,0,1.0,33.0,2016-08-18 18:07:00,0,caipu/601003.jpg,1563,18,33.0,三
5188,2409,3233,442,610039,培根紫菜卷,0,1.0,30.0,2016-08-18 18:07:00,0,caipu/105003.jpg,1563,18,30.0,三
5189,2410,3229,442,610055,葡萄奶酥(超酥香的饼干),0,1.0,9.0,2016-08-18 18:07:00,0,caipu/501004.jpg,1563,18,9.0,三
5190,2411,3226,442,610015,葱油凉拌藕片,0,1.0,30.0,2016-08-18 18:07:00,0,caipu/302004.jpg,1563,18,30.0,三
5191,2412,3237,442,610032,长城窖酿解百纳红酒干红葡萄酒,0,1.0,35.0,2016-08-18 18:08:00,0,caipu/401001.jpg,1563,18,35.0,三
5192,2413,6054,713,609964,避风塘炒蟹,0,1.0,48.0,2016-08-18 18:51:00,0,caipu/102004.jpg,1162,18,48.0,三
5193,2414,6344,736,609955,红酒炖羊肉,0,1.0,108.0,2016-08-18 18:51:00,0,caipu/202001.jpg,1154,18,108.0,三
5194,2415,6346,736,609970,麻辣小龙虾,0,1.0,99.0,2016-08-18 18:52:00,0,caipu/101006.jpg,1154,18,99.0,三
5195,2416,6347,736,610020,"泡椒凤爪


",0,1.0,58.0,2016-08-18 18:53:00,0,caipu/204003.jpg,1154,18,58.0,三
5196,2417,6055,713,609958,"香辣爆羊肝


",0,1.0,28.0,2016-08-18 18:55:00,0,caipu/202004.jpg,1162,18,28.0,三
5197,2418,6348,736,610063,蒜香辣花甲,0,1.0,45.0,2016-08-18 18:55:00,0,caipu/104002.jpg,1154,18,45.0,三
5198,2419,6349,736,610024,"红酒土豆烧鸭腿


",0,1.0,48.0,2016-08-18 18:58:00,0,caipu/204007.jpg,1154,18,48.0,三
5199,2420,6059,713,610048,拌土豆丝,0,1.0,25.0,2016-08-18 18:58:00,0,caipu/301002.jpg,1162,18,25.0,三
5200,2421,6350,736,609982,"五香酱驴肉


",0,1.0,52.0,2016-08-18 18:59:00,0,caipu/205002.jpg,1154,18,52.0,三
5201,2422,6063,713,609949,意文柠檬汁 ,0,1.0,13.0,2016-08-18 19:00:00,0,caipu/404005.jpg,1162,18,13.0,三
5202,2423,6067,713,610010,白饭/小碗,0,2.0,1.0,2016-08-18 19:05:00,0,caipu/601004.jpg,1162,18,2.0,三
5203,2424,6065,713,610053,蛋挞,0,1.0,8.0,2016-08-18 19:05:00,0,caipu/501002.jpg,1162,18,8.0,三
5204,2425,6077,713,610026,玉竹南北杏鸭腿汤,0,1.0,35.0,2016-08-18 19:06:00,0,caipu/204009.jpg,1162,18,35.0,三
5205,2426,4080,525,609944,水煮鱼,0,1.0,65.0,2016-08-18 19:35:00,0,caipu/103005.jpg,1160,18,65.0,三
5206,2427,4081,525,609992,"番茄炖牛腩


",0,1.0,35.0,2016-08-18 19:36:00,0,caipu/201002.jpg,1160,18,35.0,三
5207,2428,4082,525,610014,金玉良缘,0,1.0,30.0,2016-08-18 19:37:00,0,caipu/302003.jpg,1160,18,30.0,三
5208,2429,5259,633,610051,凉拌萝卜丝,0,1.0,20.0,2016-08-18 19:40:00,0,caipu/301005.jpg,1111,18,20.0,三
5209,2430,5258,633,609970,麻辣小龙虾,0,1.0,99.0,2016-08-18 19:40:00,0,caipu/101006.jpg,1111,18,99.0,三
5210,2431,5260,633,610015,葱油凉拌藕片,0,1.0,30.0,2016-08-18 19:40:00,0,caipu/302004.jpg,1111,18,30.0,三
5211,2432,4083,525,610028,培根花菜,0,1.0,35.0,2016-08-18 19:43:00,0,caipu/304002.jpg,1160,18,35.0,三
5212,2433,4084,525,610031,糖醋蕃茄溜青花,0,1.0,33.0,2016-08-18 19:44:00,0,caipu/304005.jpg,1160,18,33.0,三
5213,2434,4085,525,609947, 北冰洋汽水 ,0,5.0,5.0,2016-08-18 19:45:00,0,caipu/404003.jpg,1160,18,25.0,三
5214,2435,5261,633,609945,农夫山泉NFC果汁100%橙汁,0,2.0,6.0,2016-08-18 19:47:00,0,caipu/404001.jpg,1111,18,12.0,三
5215,2436,5262,633,610010,白饭/小碗,0,2.0,1.0,2016-08-18 19:48:00,0,caipu/601004.jpg,1111,18,2.0,三
5216,2437,4000,514,609932,爆炒猪肝,0,1.0,68.0,2016-08-18 19:49:00,0,caipu/203003.jpg,1167,18,68.0,三
5217,2438,3999,514,609961,姜葱炒花蟹,0,1.0,45.0,2016-08-18 19:49:00,0,caipu/102001.jpg,1167,18,45.0,三
5218,2439,4002,514,610023,啤酒鸭,0,1.0,48.0,2016-08-18 19:52:00,0,caipu/204006.jpg,1167,18,48.0,三
5219,2440,4001,514,609933,自制猪肉脯,0,1.0,48.0,2016-08-18 19:52:00,0,caipu/203004.jpg,1167,18,48.0,三
5220,2441,4003,514,609955,红酒炖羊肉,0,1.0,108.0,2016-08-18 19:53:00,0,caipu/202001.jpg,1167,18,108.0,三
5221,2442,4004,514,610043,肉丁茄子,0,1.0,39.0,2016-08-18 19:54:00,0,caipu/305002.jpg,1167,18,39.0,三
5222,2443,4006,514,609951,炝炒大白菜,0,1.0,29.0,2016-08-18 19:55:00,0,caipu/303002.jpg,1167,18,29.0,三
5223,2444,4005,514,609954,凉拌蒜蓉西兰花,0,1.0,29.0,2016-08-18 19:55:00,0,caipu/304001.jpg,1167,18,29.0,三
5224,2445,4007,514,609953,凉拌菠菜,0,1.0,27.0,2016-08-18 19:56:00,0,caipu/303004.jpg,1167,18,27.0,三
5225,2446,4211,538,610055,葡萄奶酥(超酥香的饼干),0,1.0,9.0,2016-08-18 19:57:00,0,caipu/501004.jpg,1309,18,9.0,三
5226,2447,4209,538,609943,剁椒鱼头,0,1.0,55.0,2016-08-18 19:57:00,0,caipu/103004.jpg,1309,18,55.0,三
5227,2448,6198,725,609940,清蒸蝶鱼,0,1.0,56.0,2016-08-18 19:57:00,0,caipu/103001.jpg,1236,18,56.0,三
5228,2449,6201,725,610063,蒜香辣花甲,0,1.0,45.0,2016-08-18 19:58:00,0,caipu/104002.jpg,1236,18,45.0,三
5229,2450,4008,514,609950,大蒜苋菜,0,1.0,30.0,2016-08-18 19:59:00,0,caipu/303001.jpg,1167,18,30.0,三
5230,2451,6205,725,609942,辣炒鱿鱼,0,1.0,58.0,2016-08-18 19:59:00,0,caipu/103003.jpg,1236,18,58.0,三
5231,2452,4212,538,610062,蒜蓉生蚝,0,1.0,49.0,2016-08-18 19:59:00,0,caipu/104001.jpg,1309,18,49.0,三
5232,2453,6214,725,609994,"独家薄荷鲜虾牛肉卷


",0,1.0,45.0,2016-08-18 20:00:00,0,caipu/201004.jpg,1236,18,45.0,三
5233,2454,6209,725,610041,凉拌海带豆芽紫菜,0,1.0,35.0,2016-08-18 20:00:00,0,caipu/105005.jpg,1236,18,35.0,三
5234,2455,6216,725,609993,百里香奶油烤红酒牛肉,0,1.0,178.0,2016-08-18 20:00:00,0,caipu/111.jpg,1236,18,178.0,三
5235,2456,4009,514,610072,53度茅台,0,1.0,128.0,2016-08-18 20:00:00,0,caipu/401005.jpg,1167,18,128.0,三
5236,2457,4010,514,609945,农夫山泉NFC果汁100%橙汁,0,1.0,6.0,2016-08-18 20:00:00,0,caipu/404001.jpg,1167,18,6.0,三
5237,2458,4011,514,610055,葡萄奶酥(超酥香的饼干),0,1.0,9.0,2016-08-18 20:02:00,0,caipu/501004.jpg,1167,18,9.0,三
5238,2459,4012,514,609936,皮蛋瘦肉粥,0,1.0,16.0,2016-08-18 20:02:00,0,caipu/602002.jpg,1167,18,16.0,三
5239,2460,6219,725,609934,芹菜炒腰花,0,1.0,18.0,2016-08-18 20:02:00,0,caipu/203005.jpg,1236,18,18.0,三
5240,2461,4213,538,609947, 北冰洋汽水 ,0,1.0,5.0,2016-08-18 20:03:00,0,caipu/404003.jpg,1309,18,5.0,三
5241,2462,4013,514,610011,白饭/大碗,0,2.0,10.0,2016-08-18 20:03:00,0,caipu/601005.jpg,1167,18,20.0,三
5242,2463,4014,514,610061,牛肉鸡蛋肠粉,0,1.0,20.0,2016-08-18 20:04:00,0,caipu/604005.jpg,1167,18,20.0,三
5243,2464,6222,725,610023,啤酒鸭,0,1.0,48.0,2016-08-18 20:05:00,0,caipu/204006.jpg,1236,18,48.0,三
5244,2465,4015,514,609942,辣炒鱿鱼,0,1.0,58.0,2016-08-18 20:05:00,0,caipu/103003.jpg,1167,18,58.0,三
5245,2466,6226,725,609949,意文柠檬汁 ,0,1.0,13.0,2016-08-18 20:07:00,0,caipu/404005.jpg,1236,18,13.0,三
5246,2467,6230,725,610011,白饭/大碗,0,1.0,10.0,2016-08-18 20:09:00,0,caipu/601005.jpg,1236,18,10.0,三
5247,2468,4214,538,609945,农夫山泉NFC果汁100%橙汁,0,1.0,6.0,2016-08-18 20:11:00,0,caipu/404001.jpg,1309,18,6.0,三
5248,2469,4215,538,610010,白饭/小碗,0,2.0,1.0,2016-08-18 20:12:00,0,caipu/601004.jpg,1309,18,2.0,三
5249,2470,5317,640,610041,凉拌海带豆芽紫菜,0,1.0,35.0,2016-08-18 20:12:00,0,caipu/105005.jpg,1291,18,35.0,三
5250,2471,5318,640,609950,大蒜苋菜,0,1.0,30.0,2016-08-18 20:14:00,0,caipu/303001.jpg,1291,18,30.0,三
5251,2472,5320,640,609968,油焖麻辣虾,0,1.0,65.0,2016-08-18 20:15:00,0,caipu/101003.jpg,1291,18,65.0,三
5252,2473,5319,640,609957,"蒙古烤羊腿


",0,1.0,48.0,2016-08-18 20:15:00,0,caipu/202003.jpg,1291,18,48.0,三
5253,2474,5321,640,609983,干锅田鸡,0,1.0,88.0,2016-08-18 20:16:00,0,caipu/205003.jpg,1291,18,88.0,三
5254,2475,3698,485,609967,香酥两吃大虾,0,1.0,89.0,2016-08-18 20:19:00,0,caipu/101002.jpg,1266,18,89.0,三
5255,2476,3700,485,609931,焖猪手,0,2.0,58.0,2016-08-18 20:20:00,0,caipu/203002.jpg,1266,18,116.0,三
5256,2477,3702,485,609935,山药养生粥,0,3.0,19.0,2016-08-18 20:20:00,0,caipu/602001.jpg,1266,18,57.0,三
5257,2478,5322,640,609991,"香烤牛排


",0,1.0,55.0,2016-08-18 20:20:00,0,caipu/201001.jpg,1291,18,55.0,三
5258,2479,5323,640,610025,番茄蛋汤,0,1.0,25.0,2016-08-18 20:21:00,0,caipu/204008.jpg,1291,18,25.0,三
5259,2480,3704,485,609941,清蒸海鱼,0,1.0,78.0,2016-08-18 20:23:00,0,caipu/103002.jpg,1266,18,78.0,三
5260,2481,5324,640,610046,青炒扁豆,0,1.0,28.0,2016-08-18 20:24:00,0,caipu/305005.jpg,1291,18,28.0,三
5261,2482,3705,485,609938,小米南瓜粥,0,3.0,13.0,2016-08-18 20:24:00,0,caipu/602004.jpg,1266,18,39.0,三
5262,2483,5325,640,610049,爆炒双丝,0,1.0,35.0,2016-08-18 20:27:00,0,caipu/301003.jpg,1291,18,35.0,三
5263,2484,4662,581,609951,炝炒大白菜,0,2.0,29.0,2016-08-18 20:42:00,0,caipu/303002.jpg,1262,18,58.0,三
5264,2485,4672,581,610013,番茄炖秋葵,0,1.0,35.0,2016-08-18 20:44:00,0,caipu/302002.jpg,1262,18,35.0,三
5265,2486,4677,581,610042,五彩豆,0,1.0,29.0,2016-08-18 20:47:00,0,caipu/305001.jpg,1262,18,29.0,三
5266,2487,3255,445,609966,芝士烩波士顿龙虾,0,1.0,175.0,2016-08-18 20:49:00,0,caipu/101001.jpg,1102,18,175.0,三
5267,2488,3257,445,609942,辣炒鱿鱼,0,1.0,58.0,2016-08-18 20:49:00,0,caipu/103003.jpg,1102,18,58.0,三
